,entity,incoming_domestic_amount_30,incoming_domestic_amount_60,incoming_domestic_amount_90,outgoing_domestic_amount_30,outgoing_domestic_amount_60,outgoing_domestic_amount_90,incoming_foreign_amount_30,incoming_foreign_amount_60,incoming_foreign_amount_90,outgoing_foreign_amount_30,outgoing_foreign_amount_60,outgoing_foreign_amount_90,incoming_domestic_count_30,incoming_domestic_count_60,incoming_domestic_count_90,outgoing_domestic_count_30,outgoing_domestic_count_60,outgoing_domestic_count_90,incoming_foreign_count_30,incoming_foreign_count_60,incoming_foreign_count_90,outgoing_foreign_count_30,outgoing_foreign_count_60,outgoing_foreign_count_90,balance_difference_30,balance_difference_60,balance_difference_90,isFraud
12622,C988948307,0.0,237494.93,237494.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-8052694.16,237494.9299999997,237494.9299999997,0
12623,C1612816859,0.0,0.0,0.0,0.0,6648389.9,6648389.9,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-6648389.9,-6648389.9,-6648389.9,0
12624,C1215322634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400380.35,3400380.35,0,0,0,0,0,0,0,0,0,0,1,1,0.0,-3400380.35,-3400380.35,0
12625,C1950471462,0.0,49305.07,49305.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-1719325.03,49305.070000000065,49305.070000000065,0
12626,C1794829163,0.0,280740.0,280740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-2472301.25,280740.0,280740.0,0
12627,C1298252290,0.0,0.0,0.0,0.0,228158.58,228158.58,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-228158.58,-228158.58,0
12628,C486247695,0.0,0.0,0.0,0.0,140495.81,140495.81,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-140495.81,-140495.81,0
12629,C972075409,0.0,0.0,0.0,0.0,23878.44,23878.44,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-23878.44,-23878.44,0
12630,C956166098,0.0,357312.81,357312.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-202597.0,357312.81000000006,357312.81000000006,0
12631,C1017353350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085972.08,1085972.08,0,0,0,0,0,0,0,0,0,0,1,1,-630.0,-1085972.08,-1085972.08,0
12632,C1818424040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820634.36,820634.36,0,0,0,0,0,0,0,0,0,0,1,1,0.0,-820634.36,-820634.36,0
12633,C1301347304,0.0,132682.22,132682.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-8538.0,132682.22,132682.22,0
12634,C1209706771,0.0,0.0,0.0,0.0,164155.37,164155.37,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-145835.57,-164155.37,-164155.37,0
12635,C1445186529,0.0,47286.81,47286.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-11199.0,47286.81,47286.81,0
12636,C79080086,0.0,0.0,0.0,0.0,33096.66,33096.66,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-33573.0,-33096.66,-33096.66,0
12637,C668535406,0.0,0.0,0.0,0.0,351459.25,351459.25,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-351459.25,-351459.25,0
12638,C1295813127,0.0,0.0,0.0,0.0,53198.16,53198.16,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-53198.16,-53198.16,0
12639,C707350416,0.0,0.0,0.0,0.0,590143.8,590143.8,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-590143.8,-590143.8,0
12640,C1640385448,0.0,15684.34,15684.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-21390.0,15684.339999999997,15684.339999999997,0
12641,C1566189849,0.0,0.0,0.0,0.0,138979.7,138979.7,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-666142.0,-138979.69999999995,-138979.69999999995,0
12642,C506769200,0.0,283727.19,283727.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-1343238.26,283727.18999999994,283727.18999999994,0
12643,C1596235767,0.0,259114.5,259114.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-8228280.54,259114.49999999907,259114.49999999907,0
12644,C530020791,0.0,0.0,0.0,0.0,155836.08,155836.08,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-155836.08,-155836.08,0
12645,C1367298309,0.0,0.0,0.0,0.0,209840.68,209840.68,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-209840.68,-209840.68,0
12646,C61312796,0.0,106724.11,106724.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-185.0,106724.11,106724.11,0
12647,C2142258587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702753.7,702753.7,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,-30858.0,702753.7,702753.7,0
12648,C585869012,0.0,207585.9,207585.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-267693.09,207585.89999999997,207585.89999999997,0
12649,C1483244568,0.0,36368.25,36368.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-5221759.57,36368.25,36368.25,0
12650,C669921833,0.0,76158.43,76158.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-2314737.73,76158.43000000017,76158.43000000017,0
12651,C1180461128,0.0,156610.97,156610.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-2167419.13,156610.9700000002,156610.9700000002,0
12652,C410540137,0.0,0.0,0.0,0.0,288542.0,288542.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-12170.0,-288542.0,-288542.0,0
12653,C1154958505,0.0,0.0,0.0,0.0,202734.0,202734.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-32802.0,-202734.0,-202734.0,0
12654,C1885421505,0.0,102235.79,102235.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-30858.0,102235.78999999998,102235.78999999998,0
12655,C1677501545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691026.72,691026.72,0,0,0,0,0,0,0,0,0,0,1,1,0.0,-691026.72,-691026.72,0
12656,C983778206,0.0,131318.64,131318.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-4617960.48,131318.63999999966,131318.63999999966,0
12657,C501231967,0.0,0.0,0.0,0.0,248663.01,248663.01,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-612390.85,-248663.01,-248663.01,0
12658,C423415496,0.0,0.0,0.0,0.0,268888.29,268888.29,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-27910.0,-268888.29,-268888.29,0
12659,C1948659095,0.0,0.0,0.0,0.0,78120.56,78120.56,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-132788.0,-78120.56,-78120.56,0
12660,C1837379165,0.0,251187.91,251187.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-581961.48,251187.91000000003,251187.91000000003,0
12661,C1255809806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128985.88,1128985.88,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,1128985.88,1128985.88,0
12662,C879722487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733903.19,733903.19,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,733903.19,733903.19,0
12663,C1122959615,0.0,0.0,0.0,0.0,83788.57,83788.57,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-83788.57,-83788.57,0
12664,C491264682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39035.09,39035.09,0,0,0,0,0,0,0,0,0,0,1,1,0.0,-39035.09,-39035.09,0
12665,C1008686078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260141.33,1260141.33,0,0,0,0,0,0,0,0,0,0,1,1,0.0,-1260141.33,-1260141.33,0
12666,C1630138231,0.0,266895.59,266895.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-5875790.12,266895.58999999985,266895.58999999985,0
12667,C863617683,0.0,205744.23,205744.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-9691618.29,205744.23000000045,205744.23000000045,0
12668,C1042398275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170690.44,170690.44,0,0,0,0,0,0,0,0,0,0,1,1,0.0,-170690.44,-170690.44,0
12669,C1438693421,0.0,0.0,0.0,0.0,376210.75,376210.75,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-376210.75,-376210.75,0
12670,C1513877959,0.0,0.0,0.0,0.0,275056.88,275056.88,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-275056.88,-275056.88,0
12671,C1197689089,0.0,0.0,0.0,0.0,57961.68,57961.68,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-57961.68,-57961.68,0
12672,C1519569766,0.0,0.0,0.0,0.0,9058.75,9058.75,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-9058.75,-9058.75,0
12673,C1747746615,0.0,284846.56,284846.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-5374446.38,284846.5599999996,284846.5599999996,0
12674,C80113948,0.0,84312.59,84312.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-15600000.0,84312.58999999985,84312.58999999985,0
12675,C1108681981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742447.21,742447.21,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,742447.21,742447.21,0
12676,C273927812,0.0,270605.38,270605.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-1478224.14,270605.3800000001,270605.3800000001,0
12677,C741108427,0.0,0.0,0.0,0.0,189574.62,189574.62,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-189574.62,-189574.62,0
12678,C1424415761,0.0,0.0,0.0,0.0,224103.89,224103.89,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-224103.89,-224103.89,0
12679,C1227690412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144721.78,144721.78,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,144721.78,144721.78,0
12680,C364224734,0.0,0.0,0.0,0.0,447304.7,447304.7,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-52938.0,-447304.7,-447304.7,0
12681,C1827126071,0.0,0.0,0.0,0.0,68375.92,68375.92,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-10616.0,-68375.92,-68375.92,0
12682,C7894013,0.0,0.0,0.0,0.0,43958.4,43958.4,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-260738.48,-43958.399999999994,-43958.399999999994,0
12683,C1556193313,0.0,156478.96,156478.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-4010894.69,156478.95999999996,156478.95999999996,0
12684,C1831021973,0.0,0.0,0.0,0.0,57147.79,57147.79,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-20417.0,-57147.79,-57147.79,0
12685,C790155315,0.0,0.0,0.0,0.0,123814.72,123814.72,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-123814.72,-123814.72,0
12686,C81345071,0.0,0.0,0.0,0.0,197315.42,197315.42,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-197315.42,-197315.42,0
12687,C2044700801,0.0,0.0,0.0,0.0,6422.63,6422.63,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-1675.0,-6422.63,-6422.63,0
12688,C849852134,0.0,0.0,0.0,0.0,25713.73,25713.73,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-25713.73,-25713.73,0
12689,C280763771,0.0,0.0,0.0,0.0,82831.03,82831.03,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-82831.03,-82831.03,0
12690,C1450831182,0.0,247390.25,247390.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-1672.0,247390.25,247390.25,0
12691,C1782720357,0.0,542296.49,542296.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-1929405.96,542296.4900000002,542296.4900000002,0
12692,C830696361,0.0,104484.45,104484.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-6463861.89,104484.45000000019,104484.45000000019,0
12693,C1008050051,0.0,0.0,0.0,0.0,58951.41,58951.41,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-253770.12,-58951.41,-58951.41,0
12694,C1262647545,0.0,0.0,0.0,0.0,250607.42,250607.42,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-18124.0,-250607.42,-250607.42,0
12695,C872800128,0.0,321244.41,321244.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-1719216.72,321244.4099999999,321244.4099999999,0
12696,C332577378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795864.02,795864.02,0,0,0,0,0,0,0,0,0,0,1,1,-21422.0,-795864.02,-795864.02,0
12697,C299380975,0.0,0.0,0.0,0.0,547049.46,547049.46,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-16428.0,-547049.46,-547049.46,0
12698,C983804542,0.0,0.0,0.0,0.0,173941.83,173941.83,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-93591.0,-173941.83,-173941.83,0
12699,C783342471,0.0,35113.97,35113.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-1283927.15,35113.96999999997,35113.96999999997,0
12700,C1089508659,0.0,219311.89,219311.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-20700000.0,219311.8900000006,219311.8900000006,0
12701,C549997885,0.0,0.0,0.0,0.0,246599.46,246599.46,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-152.0,-246599.46,-246599.46,0
12702,C190256241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996113.77,996113.77,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,-28734.0,996113.77,996113.77,0
12703,C1192076825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740998.62,740998.62,0,0,0,0,0,0,0,0,0,0,1,1,-318.0,-740998.62,-740998.62,0
12704,C554401689,0.0,0.0,0.0,0.0,392284.58,392284.58,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-9139.0,-392284.58,-392284.58,0
12705,C920945971,0.0,0.0,0.0,0.0,106074.5,106074.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-106074.5,-106074.5,0
12706,C583249891,0.0,339234.16,339234.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-6865031.75,339234.16000000015,339234.16000000015,0
12707,C62813033,0.0,0.0,0.0,0.0,157816.11,157816.11,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-37974.0,-157816.11,-157816.11,0
12708,C942448497,0.0,0.0,0.0,0.0,170488.68,170488.68,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-51572.0,-170488.68,-170488.68,0
12709,C681162058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316878.79,1316878.79,0,0,0,0,0,0,0,0,0,0,1,1,0.0,-1316878.79,-1316878.79,0
12710,C482548633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138185.25,1138185.25,0,0,0,0,0,0,0,0,0,0,1,1,0.0,-1138185.25,-1138185.25,0
12711,C596208874,0.0,0.0,0.0,0.0,400490.23,400490.23,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-400490.23,-400490.23,0
12712,C196081666,0.0,0.0,0.0,0.0,280527.12,280527.12,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-280527.12,-280527.12,0
12713,C180372824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699837.99,699837.99,0,0,0,0,0,0,0,0,0,0,1,1,0.0,-699837.99,-699837.99,0
12714,C1135870685,0.0,0.0,0.0,0.0,85039.42,85039.42,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-85039.42,-85039.42,0
12715,C1969711464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898334.37,898334.37,0,0,0,0,0,0,0,0,0,0,1,1,-21111.37,-898334.37,-898334.37,0
12716,C1797086173,0.0,0.0,0.0,0.0,155929.94,155929.94,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-11070.0,-155929.94,-155929.94,0
12717,C319772323,0.0,0.0,0.0,0.0,367957.26,367957.26,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-202773.0,-367957.26,-367957.26,0
12718,C1707967646,0.0,83662.32,83662.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-70981.0,83662.32,83662.32,0
12719,C1988497867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232569.09,1232569.09,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,-283911.0,1232569.09,1232569.09,0
12720,C1674332760,0.0,0.0,0.0,0.0,223488.73,223488.73,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-432.0,-223488.73,-223488.73,0
12721,C222222127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349132.73,349132.73,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,349132.73,349132.73,0
12722,C212811692,0.0,0.0,0.0,0.0,59704.69,59704.69,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-59704.69,-59704.69,0
12723,C660735846,0.0,0.0,0.0,0.0,106679.79,106679.79,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-396139.0,-106679.78999999998,-106679.78999999998,0
12724,C1294682752,0.0,0.0,0.0,0.0,189790.18,189790.18,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-189790.18,-189790.18,0
12725,C1957472897,0.0,0.0,0.0,0.0,179393.99,179393.99,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-179393.99,-179393.99,0
12726,C1564812996,0.0,0.0,0.0,0.0,121792.91,121792.91,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-42091.0,-121792.91,-121792.91,0
12727,C943366954,0.0,160429.87,160429.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-71240.0,160429.87,160429.87,0
12728,C1803048944,0.0,0.0,0.0,0.0,191856.05,191856.05,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-15977.0,-191856.05,-191856.05,0
12729,C1065212110,0.0,140800.63,140800.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-3378968.33,140800.6299999999,140800.6299999999,0
12730,C1774675619,0.0,0.0,0.0,0.0,81503.85,81503.85,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-81503.85,-81503.85,0
12731,C1529754838,0.0,0.0,0.0,0.0,177050.89,177050.89,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-177050.89,-177050.89,0
12732,C52368406,0.0,0.0,0.0,0.0,462699.6,462699.6,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-439894.64,-462699.6,-462699.6,0
12733,C238978308,0.0,0.0,0.0,0.0,286311.3,286311.3,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-286311.3,-286311.3,0
12734,C182326476,0.0,161890.71,161890.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-283234.84,161890.71000000002,161890.71000000002,0
12735,C1345530110,0.0,297882.25,297882.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-1788679.41,297882.25,297882.25,0
12736,C936847917,0.0,233163.91,233163.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-14500000.0,233163.91000000015,233163.91000000015,0
12737,C181226580,0.0,70678.17,70678.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-2812544.0,70678.16999999993,70678.16999999993,0
12738,C390501119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533761.38,533761.38,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,-12801.2,533761.38,533761.38,0
12739,C315904482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85564.78,85564.78,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,85564.78,85564.78,0
12740,C606412291,0.0,0.0,0.0,0.0,87777.84,87777.84,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-87777.84,-87777.84,0
12741,C919149603,0.0,104907.63,104907.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-15154.0,104907.63,104907.63,0
12742,C1823022200,0.0,0.0,0.0,0.0,263668.97,263668.97,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-263668.97,-263668.97,0
12743,C1125368746,0.0,0.0,0.0,0.0,308980.98,308980.98,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-308980.98,-308980.98,0
12744,C1760277567,0.0,0.0,0.0,0.0,203004.26,203004.26,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-203004.26,-203004.26,0
12745,C951943140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613998.2,613998.2,0,0,0,0,0,0,0,0,0,0,1,1,0.0,-613998.2,-613998.2,0
12746,C2122787196,0.0,0.0,0.0,0.0,505534.98,505534.98,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-505534.98,-505534.98,0
12747,C1000989558,0.0,127876.71,127876.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-5566.0,127876.71000000002,127876.71000000002,0
12748,C1319013058,0.0,0.0,0.0,0.0,506956.04,506956.04,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-25866.0,-506956.04,-506956.04,0
12749,C1882646232,0.0,117690.97,117690.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-224696.64,117690.96999999997,117690.96999999997,0
12750,C668314812,0.0,0.0,0.0,0.0,131222.86,131222.86,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-131222.86,-131222.86,0
12751,C192507644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197879.46,197879.46,0,0,0,0,0,0,0,0,0,0,1,1,0.0,-197879.46,-197879.46,0
12752,C892009891,0.0,33097.99,33097.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,-1683701.15,33097.98999999999,33097.98999999999,0
12753,C1061176099,0.0,0.0,0.0,0.0,236068.86,236068.86,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,-10675.0,-236068.86,-236068.86,0
